,TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,ORG,PERSON,GPE
1255,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1256,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1257,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1258,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1259,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1260,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1261,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1262,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1263,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1264,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1265,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1266,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1267,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1268,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1269,1.0,0,0.4545454545454545,16.0,0.0,0.0,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,20.69,3.45,3.45,3.45,0.0,6.9,0.0,0.0,6.9,3.45,6.9,1.0,1.0,0.0
1270,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1271,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1272,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1273,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1274,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1275,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1276,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1277,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1278,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1279,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1280,1.0,0,0.3548387096774194,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,3.85,7.69,7.69,3.85,3.85,15.38,0.0,3.85,0.0,2.0,0.0
1281,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,0.0,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1298,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1299,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1300,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1301,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1302,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1303,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1304,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1305,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1306,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1307,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1308,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1309,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1310,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1311,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1312,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1313,0.0,0,0.36,41.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.39,0.0,4.35,0.0,0.0,17.39,0.0,8.7,21.74,8.7,13.04,1.0,2.0,0.0
1314,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1315,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1316,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1317,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1318,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1319,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1320,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1321,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1322,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1323,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1324,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1325,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1326,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1327,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1328,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1329,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1330,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1331,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1332,0.0,0,0.28,32.0,0.5166,0.0,0.0,0.0,0.0,0.0,0.0,0.5166,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,4.35,1.0,2.0,0.0
1333,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1334,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1335,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1336,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1337,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1338,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1339,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1340,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1341,0.0,0,0.35714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,15.38,0.0,1.0,0.0
1342,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
1343,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
1344,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
1345,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
1346,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
1347,0.0,0,0.29411764705882354,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,6.25,6.25,1.0,2.0,0.0
1348,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1349,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1350,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1351,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1352,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1353,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1354,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1355,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1356,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1357,0.0,0,0.35,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0
1358,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1359,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1360,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1361,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1362,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1363,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1364,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1365,0.0,0,0.4,18.0,0.0,0.0,0.0,0.4646,0.4759,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,0.0,4.35,8.7,4.35,8.7,1.0,0.0,0.0
1366,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1367,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1368,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1369,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1370,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1371,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1372,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1373,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1374,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1375,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
1376,2.0,0,0.4444444444444444,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,11.43,0.0,11.43,0.0,0.0,5.71,2.86,5.71,1.0,1.0,0.0
